Sample_Date,Mean viral gene copies/L,smoothed,zscore
2022-05-30,1303710.3333333333,1292455.7142857143,-0.5142932433953697
2022-05-31,1312767.6666666667,1365305.3333333335,-0.5093885973431804
2022-06-01,1321825.0,1426596.7619047617,-0.5044839512909911
2022-06-02,1434066.0,1476330.0,-0.4437042099163647
2022-06-03,1665175.0,1523170.0952380954,-0.3185561334616955
2022-06-04,1653980.3333333333,1566927.7142857143,-0.32461816912402164
2022-06-05,1642785.6666666667,1607602.857142857,-0.33068020478634774
2022-06-06,1631591.0,1630455.0,-0.33674224044867396
2022-06-07,1619071.0,1618503.0,-0.34352195875134695
2022-06-08,1606551.0,1606361.6666666667,-0.35030167705402
2022-06-09,1594031.0,1594031.0,-0.35708139535669303
2022-06-10,1581511.0,1581511.0,-0.363861113659366
2022-06-11,1568991.0,1568991.0,-0.37064083196203906
2022-06-12,1556471.0,1541254.857142857,-0.37742055026471205
2022-06-13,1543951.0,1511121.857142857,-0.3842002685673851
2022-06-14,1531431.0,1477136.1785714286,-0.3909799868700581
2022-06-15,1412398.0,1439297.8214285714,-0.45543767127277995
2022-06-16,1383100.0,1397606.7857142857,-0.47130286191429066
2022-06-17,1343611.25,1352063.0714285714,-0.4926864562533226
2022-06-18,1304122.5,1358088.0714285714,-0.5140700505923544
2022-06-19,1264633.75,1382649.642857143,-0.5354536449313864
2022-06-20,1225145.0,1414492.0714285714,-0.5568372392704182
2022-06-21,1573606.0,1456059.8214285714,-0.36814175848225983
2022-06-22,1584329.0,1507352.892857143,-0.36233513553021807
2022-06-23,1605997.0,1568371.2857142857,-0.3506016741738028
2022-06-24,1634585.5,1639115.0,-0.3351206856198118
2022-06-25,1663174.0,1663427.0571428572,-0.31963969706582074
2022-06-26,1691762.5,1689555.7428571428,-0.30415870851182975
2022-06-27,1720351.0,1715937.4857142859,-0.2886777199578387
2022-06-28,1743790.4,1741583.642857143,-0.27598502593358365
2022-06-29,1767229.8,1766494.2142857143,-0.26329233190932844
2022-06-30,1790669.2,1790669.2,-0.2505996378850734
2022-07-01,1814108.6,1814108.5999999999,-0.2379069438608182
2022-07-02,1837548.0,1837548.0,-0.22521424983656316
2022-07-03,1860987.4,1860987.4000000001,-0.2125215558123081
2022-07-04,1884426.8,1884426.8,-0.19982886178805292
2022-07-05,1907866.2,1945756.7142857143,-0.18713616776379785
2022-07-06,1931305.6,1985229.9047619049,-0.17444347373954266
2022-07-07,1954745.0,2002846.3714285714,-0.16175077971528762
2022-07-08,2243418.0,1998606.1142857145,-0.005431161377625579
2022-07-09,2113860.3333333335,2149163.657142857,-0.07558806904149212
