Sample_Date,Mean viral gene copies/L,smoothed,zscore
2022-11-14,3010661.0,2896111.035714286,-0.3176620716673739
2022-11-15,3309509.5,3205166.3928571427,-0.26224796298161
2022-11-16,3608358.0,3542198.214285714,-0.20683385429584608
2022-11-17,3907206.5,3907206.5,-0.15141974561008217
2022-11-18,4206055.0,4002316.785714286,-0.09600563692431824
2022-11-19,4504903.5,4144361.4285714286,-0.04059152823855431
2022-11-20,4803752.0,4277948.714285715,0.014822580447209615
2022-11-21,3676433.0,4403078.642857143,-0.19421101881638617
2022-11-22,4303822.0,4519751.214285715,-0.07787714986856563
2022-11-23,4543469.0,4627966.428571428,-0.03344050419620232
2022-11-24,4783116.0,4727724.285714285,0.010996141476160992
2022-11-25,5022763.0,4655314.142857143,0.05543278714852431
2022-11-26,5262410.0,4606912.142857143,0.09986943282088762
2022-11-27,5502057.0,4637910.0,0.14430607849325094
2022-11-28,3169562.0,4728234.428571428,-0.2881977869737028
2022-11-29,3965008.0,4877885.428571428,-0.1407018781849481
2022-11-30,4760454.0,5086863.0,0.006794030603806665
2022-12-01,5415387.0,5355167.142857143,0.12823525732535093
2022-12-02,6070320.0,6027376.809523809,0.24967648404689521
2022-12-03,6725253.0,6656643.285714285,0.3711177107684395
2022-12-04,7380186.0,7242966.571428572,0.4925589374899838
2022-12-05,7875029.666666667,7642508.642857143,0.5843155323101974
2022-12-06,8369873.333333333,7855269.5,0.6760721271304109
2022-12-07,8864717.0,7881249.142857143,0.7678287219506246
2022-12-08,8212181.5,7720447.571428572,0.6468320526739867
2022-12-09,7559646.0,7029754.333333334,0.5258353833973489
2022-12-10,6907110.5,6385309.857142857,0.40483871412071104
2022-12-11,6254575.0,5623008.171428571,0.28384204484407316
2022-12-12,3040177.0,4906760.585714286,-0.3121890549650348
2022-12-13,3858762.0,4236567.1,-0.1604025873784949
2022-12-14,3528605.2,3612427.714285714,-0.22162205074720517
2022-12-15,3198448.4,3034342.4285714286,-0.2828415141159155
2022-12-16,2868291.6,3147277.8571428573,-0.34406097748462583
2022-12-17,2538134.8,3128973.0,-0.40528044085333614
2022-12-18,2207978.0,3143533.8285714285,-0.46649990422204646
2022-12-19,3830725.0,3210130.3038961035,-0.1656013598843725
2022-12-20,3730628.0,3328762.4259740263,-0.18416188816916867
2022-12-21,3630531.0,3499430.1948051946,-0.20272241645396485
2022-12-22,3664623.727272727,3722133.6103896103,-0.1964007581739835
2022-12-23,3698716.4545454546,3717886.4155844157,-0.19007909989400207
2022-12-24,3732809.1818181816,3732809.181818182,-0.18375744161402074
2022-12-25,3766901.909090909,3766901.909090909,-0.1774357833340393
2022-12-26,3800994.6363636362,3800994.6363636362,-0.17111412505405796
2022-12-27,3835087.3636363638,3835087.3636363638,-0.16479246677407652
2022-12-28,3869180.090909091,3869180.090909091,-0.15847080849409517
2022-12-29,3903272.8181818184,3903272.818181818,-0.15214915021411374
2022-12-30,3937365.5454545454,3707699.4415584416,-0.14582749193413239
2022-12-31,3971458.2727272725,3487625.5324675324,-0.13950583365415106
2023-01-01,4005551.0,3442769.090909091,-0.13318417537416963
2023-01-02,2431981.0,3337606.75974026,-0.4249640538231414
2023-01-03,2294570.0,3172138.538961039,-0.4504435462369213
2023-01-04,3555185.0,2946364.4285714286,-0.21669348016362902
2023-01-05,3167136.5,2660284.4285714286,-0.2886475363303746
2023-01-06,2779088.0,2497916.1428571427,-0.36060159249712015
2023-01-07,2391039.5,2375356.1428571427,-0.4325556486638657
2023-01-08,2002991.0,2092886.4285714286,-0.5045097048306113
2023-01-09,1295403.0,1879533.857142857,-0.6357145070522798
2023-01-10,1436650.0,1735298.4285714286,-0.6095237227266497
2023-01-11,1577897.0,1660180.142857143,-0.5833329384010195
2023-01-12,1673668.5,1654179.0,-0.5655744677712568
2023-01-13,1769440.0,1731737.7142857143,-0.5478159971414941
2023-01-14,1865211.5,1696899.857142857,-0.5300575265117313
2023-01-15,1960983.0,1876505.0,-0.5122990558819687
2023-01-16,1838314.0,1991357.107142857,-0.5350450067513021
2023-01-17,1192785.0,2041456.1785714286,-0.654742492821376
2023-01-18,2835133.0,2026802.2142857143,-0.35020942482255046
2023-01-19,2477633.25,1947395.2142857143,-0.41649896618425525
2023-01-20,2120133.5,1872209.7857142857,-0.48278850754596003
2023-01-21,1762633.75,1892759.2142857143,-0.5490780489076649
2023-01-22,1405134.0,1665192.7857142857,-0.6153675902693696
2023-01-23,1312016.0,1498691.642857143,-0.6326340345466571
2023-01-24,1336631.0,1393255.7857142857,-0.628069787828671
2023-01-25,1242168.0,1348885.2142857143,-0.6455856292961146
2023-01-26,1312125.25,1365579.9285714286,-0.6326137768195014
2023-01-27,1382082.5,1428798.7857142857,-0.6196419243428881
2023-01-28,1452039.75,1485858.9285714286,-0.6066700718662749
2023-01-29,1521997.0,1475717.357142857,-0.5936982193896616
2023-01-30,1754548.0,1529274.357142857,-0.5505773524989691
2023-01-31,1736052.0,1646529.9285714286,-0.5540069810708104
2023-02-01,1171177.0,1827484.0714285714,-0.6587491653008497
2023-02-02,1687024.25,2072136.7857142857,-0.5630979722155491
2023-02-03,2202871.5,2393811.9285714286,-0.4674467791302486
2023-02-04,2718718.75,2778340.5178571427,-0.37179558604494806
2023-02-05,3234566.0,3303776.6964285714,-0.27614439295964754
2023-02-06,4006274.0,3815731.5714285714,-0.133050112795372
2023-02-07,4427752.125,4314205.142857143,-0.054897354366194674
2023-02-08,4849230.25,4799197.410714285,0.023255404062982633
2023-02-09,5270708.375,5270708.375,0.10140816249215993
2023-02-10,5692186.5,5692186.5,0.17956092092133724
2023-02-11,6113664.625,6113664.625,0.25771367935051454
2023-02-12,6535142.75,6717454.446428572,0.33586643777969183
